enemy_marines,predictor_marines,reward,enemy_minerals,enemy_gas,enemy_workers,enemy_military_units,enemy_buildings,enemy_attack_time,enemy_strategy,enemy_damage_inflicted,enemy_opponent_resources,enemy_result
4,8,-1,50,0,12,0,1,[8192],defense,475,0,0
9,2,1,50,0,12,0,1,[8192],attack,88,0,1
1,6,-1,50,0,12,0,1,[7168],defense,230,0,0
5,2,1,50,0,12,0,1,[8192],defense,0,0,1
2,6,-1,50,0,12,0,1,[6144],defense,1071,0,0
3,10,-1,50,0,12,0,1,[8192],defense,231,0,0
4,2,1,50,0,12,0,1,[8192],defense,56,0,1
4,8,-1,50,0,12,0,1,[8192],defense,372,0,0
4,3,1,50,0,12,0,1,[9216],defense,248,0,1
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
9,1,1,50,0,12,0,1,[14336],attack,38,0,1
8,4,1,50,0,12,0,1,[12288],attack,73,0,1
9,4,1,50,0,12,0,1,[14336],attack,62,0,1
4,6,-1,50,0,12,0,1,[7168],defense,750,0,0
6,7,1,50,0,12,0,1,[11264],attack,0,0,1
3,7,-1,50,0,12,0,1,[9216],defense,59,0,0
6,4,1,50,0,12,0,1,[11264],attack,0,0,1
1,7,-1,50,0,12,0,1,[6144],defense,324,0,0
3,8,-1,50,0,12,0,1,[7168],defense,516,0,0
9,4,1,50,0,12,0,1,[9216],defense,89,0,1
3,6,-1,50,0,12,0,1,[7168],defense,43,0,0
4,3,-1,50,0,12,0,1,[7168],defense,278,0,0
3,10,-1,50,0,12,0,1,[5120],defense,62,0,0
8,7,1,50,0,12,0,1,[12288],attack,0,0,1
7,9,-1,50,0,12,0,1,[10240],attack,94,0,0
4,10,-1,50,0,12,0,1,[10240],attack,219,0,0
4,7,-1,50,0,12,0,1,[9216],defense,284,0,0
3,7,-1,50,0,12,0,1,[7168],defense,264,0,0
8,7,1,50,0,12,0,1,[11264],attack,200,0,1
4,9,-1,50,0,12,0,1,[12288],defense,941,0,0
9,5,1,50,0,12,0,1,[14336],attack,134,0,1
5,10,1,50,0,12,0,1,[9216],defense,1893,0,1
2,9,-1,50,0,12,0,1,[7168],defense,914,0,0
8,1,1,50,0,12,0,1,[13312],attack,0,0,1
7,3,-1,50,0,12,0,1,[11264],attack,1491,0,0
3,10,-1,50,0,12,0,1,[5120],defense,82,0,0
8,8,-1,50,0,12,0,1,[6144],attack,21,0,0
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
8,8,-1,50,0,12,0,1,[12288],attack,940,0,0
2,8,-1,50,0,12,0,1,[5120],defense,1595,0,0
9,8,1,50,0,12,0,1,[14336],attack,69,0,1
8,10,-1,50,0,12,0,1,[12288],attack,1084,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
3,7,-1,50,0,12,0,1,[10240],defense,1876,0,0
4,7,-1,50,0,12,0,1,[9216],defense,146,0,0
8,10,-1,50,0,12,0,1,[9216],defense,397,0,0
7,1,1,50,0,12,0,1,[11264],attack,63,0,1
9,5,1,50,0,12,0,1,[10240],attack,1,0,1
8,7,-1,50,0,12,0,1,[10240],attack,666,0,0
8,10,-1,50,0,12,0,1,[8192],attack,1527,0,0
4,9,-1,50,0,12,0,1,[7168],defense,96,0,0
7,8,1,50,0,12,0,1,[12288],attack,231,0,1
4,3,1,50,0,12,0,1,[9216],defense,421,0,1
2,9,-1,50,0,12,0,1,[7168],defense,333,0,0
9,2,1,50,0,12,0,1,[14336],attack,0,0,1
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
8,3,1,50,0,12,0,1,[12288],attack,56,0,1
4,10,-1,50,0,12,0,1,[5120],defense,1333,0,0
10,5,1,50,0,12,0,1,[13312],attack,46,0,1
5,8,1,50,0,12,0,1,[8192],defense,45,0,1
5,1,1,50,0,12,0,1,[9216],defense,20,0,1
4,1,-1,50,0,12,0,1,[8192],defense,1656,0,0
8,8,1,50,0,12,0,1,[13312],attack,253,0,1
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
5,5,1,50,0,12,0,1,[9216],defense,131,0,1
7,7,-1,50,0,12,0,1,[12288],attack,1436,0,0
5,5,1,50,0,12,0,1,[9216],attack,21,0,1
7,8,-1,50,0,12,0,1,[12288],attack,1591,0,0
6,1,1,50,0,12,0,1,[8192],defense,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,1361,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,1774,0,0
2,7,-1,50,0,12,0,1,[5120],defense,421,0,0
4,5,-1,50,0,12,0,1,[7168],defense,1401,0,0
9,5,1,50,0,12,0,1,[10240],attack,46,0,1
6,2,1,50,0,12,0,1,[8192],defense,0,0,1
5,6,-1,50,0,12,0,1,[8192],defense,1623,0,0
10,5,1,50,0,12,0,1,[13312],attack,39,0,1
5,5,1,50,0,12,0,1,[9216],defense,97,0,1
8,10,-1,50,0,12,0,1,[12288],attack,1529,0,0
3,6,-1,50,0,12,0,1,[7168],defense,2000,0,0
2,5,-1,50,0,12,0,1,[5120],defense,2105,0,0
1,5,-1,50,0,12,0,1,[5120],defense,534,0,0
2,8,-1,50,0,12,0,1,[5120],defense,538,0,0
2,5,-1,50,0,12,0,1,[5120],defense,1928,0,0
3,10,-1,50,0,12,0,1,[8192],defense,376,0,0
4,7,-1,50,0,12,0,1,[7168],defense,56,0,0
3,5,-1,50,0,12,0,1,[7168],defense,802,0,0
5,1,1,50,0,12,0,1,[9216],defense,19,0,1
10,10,-1,50,0,12,0,1,[13312],attack,394,0,0
3,5,-1,50,0,12,0,1,[8192],defense,206,0,0
8,7,1,50,0,12,0,1,[10240],attack,0,0,1
1,7,-1,50,0,12,0,1,[6144],defense,0,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,1120,0,0
9,10,1,50,0,12,0,1,[13312],attack,240,0,0
3,5,-1,50,0,12,0,1,[6144],defense,1548,0,0
4,6,-1,50,0,12,0,1,[7168],defense,1326,0,0
3,2,1,50,0,12,0,1,[8192],defense,257,0,1
9,1,1,50,0,12,0,1,[14336],attack,113,0,1
3,5,-1,50,0,12,0,1,[5120],defense,1571,0,0
1,8,-1,50,0,12,0,1,[6144],defense,348,0,0
3,9,-1,50,0,12,0,1,[9216],defense,0,0,0
3,10,-1,50,0,12,0,1,[5120],defense,548,0,0
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
1,7,1,50,0,12,0,1,[6144],defense,0,0,1
8,2,1,50,0,12,0,1,[14336],attack,41,0,1
8,4,1,50,0,12,0,1,[12288],attack,94,0,1
3,7,-1,50,0,12,0,1,[9216],defense,313,0,0
5,5,-1,50,0,12,0,1,[9216],defense,1725,0,0
4,2,1,50,0,12,0,1,[9216],defense,56,0,1
3,6,-1,50,0,12,0,1,[7168],defense,941,0,0
5,10,-1,50,0,12,0,1,[9216],defense,2134,0,0
10,3,1,50,0,12,0,1,[14336],attack,68,0,1
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,7,1,50,0,12,0,1,[13312],attack,64,0,1
8,10,1,50,0,12,0,1,[12288],attack,118,0,1
8,8,1,50,0,12,0,1,[11264],attack,55,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1927,0,0
9,3,1,50,0,12,0,1,[13312],attack,31,0,1
2,9,-1,50,0,12,0,1,[6144],defense,266,0,0
3,7,-1,50,0,12,0,1,[9216],defense,153,0,0
1,4,-1,50,0,12,0,1,[5120],defense,1312,0,0
3,3,-1,50,0,12,0,1,[12288],attack,982,0,0
2,10,-1,50,0,12,0,1,[5120],defense,226,0,0
10,8,1,50,0,12,0,1,[13312],attack,64,0,1
7,7,1,50,0,12,0,1,[11264],attack,0,0,1
7,10,-1,50,0,12,0,1,[12288],attack,986,0,0
3,10,-1,50,0,12,0,1,[7168],defense,71,0,0
9,3,1,50,0,12,0,1,[13312],attack,12,0,1
9,4,1,50,0,12,0,1,[12288],attack,42,0,1
3,10,-1,50,0,12,0,1,[8192],defense,1799,0,0
2,7,-1,50,0,12,0,1,[5120],defense,240,0,0
4,5,1,50,0,12,0,1,[9216],defense,1180,0,0
5,10,-1,50,0,12,0,1,[9216],defense,1459,0,0
9,3,1,50,0,12,0,1,[10240],attack,0,0,1
4,3,-1,50,0,12,0,1,[7168],defense,408,0,0
7,3,1,50,0,12,0,1,[12288],attack,0,0,1
2,8,-1,50,0,12,0,1,[7168],defense,187,0,0
3,8,-1,50,0,12,0,1,[8192],attack,313,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
7,4,-1,50,0,12,0,1,[12288],attack,230,0,0
8,2,1,50,0,12,0,1,[11264],attack,9,0,1
4,1,1,50,0,12,0,1,[10240],defense,0,0,1
2,5,-1,50,0,12,0,1,[8192],defense,323,0,0
7,7,-1,50,0,12,0,1,[12288],attack,752,0,0
4,9,-1,50,0,12,0,1,[9216],defense,112,0,0
4,1,1,50,0,12,0,1,[7168],defense,0,0,0
9,7,1,50,0,12,0,1,[10240],attack,0,0,1
3,10,-1,50,0,12,0,1,[8192],defense,357,0,0
2,4,-1,50,0,12,0,1,[8192],defense,191,0,0
7,4,-1,50,0,12,0,1,[12288],defense,138,0,0
4,8,-1,50,0,12,0,1,[7168],defense,226,0,0
2,7,-1,50,0,12,0,1,[5120],defense,2422,0,0
2,10,-1,50,0,12,0,1,[5120],defense,396,0,0
4,3,1,50,0,12,0,1,[14336],defense,73,0,1
9,3,1,50,0,12,0,1,[12288],attack,17,0,1
1,7,-1,50,0,12,0,1,[5120],defense,184,0,0
8,10,-1,50,0,12,0,1,[9216],attack,173,0,0
5,2,1,50,0,12,0,1,[9216],defense,0,0,1
1,10,-1,50,0,12,0,1,[5120],defense,248,0,0
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
8,10,-1,50,0,12,0,1,[14336],attack,110,0,1
8,8,-1,50,0,12,0,1,[12288],defense,352,0,0
3,1,1,50,0,12,0,1,[8192],defense,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,1264,0,0
8,7,1,50,0,12,0,1,[12288],attack,64,0,1
6,5,1,50,0,12,0,1,[9216],defense,8,0,1
8,8,-1,50,0,12,0,1,[12288],attack,137,0,1
8,1,1,50,0,12,0,1,[13312],attack,101,0,1
9,3,1,50,0,12,0,1,[13312],attack,0,0,1
4,1,1,50,0,12,0,1,[11264],defense,15,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1551,0,0
8,1,1,50,0,12,0,1,[11264],attack,0,0,1
9,4,1,50,0,12,0,1,[13312],defense,9,0,1
4,5,-1,50,0,12,0,1,[7168],defense,987,0,0
8,10,-1,50,0,12,0,1,[13312],attack,269,0,0
1,7,-1,50,0,12,0,1,[5120],defense,241,0,0
6,1,1,50,0,12,0,1,[9216],defense,0,0,1
9,9,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[10240],attack,187,0,0
8,10,1,50,0,12,0,1,[12288],attack,14,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1752,0,0
3,7,-1,50,0,12,0,1,[7168],defense,1317,0,0
3,1,1,50,0,12,0,1,[7168],defense,0,0,1
1,7,-1,50,0,12,0,1,[5120],defense,455,0,0
7,1,1,50,0,12,0,1,[12288],attack,0,0,1
4,10,-1,50,0,12,0,1,[8192],defense,2101,0,0
9,2,1,50,0,12,0,1,[12288],attack,0,0,1
3,1,-1,50,0,12,0,1,[13312],attack,1025,0,0
4,7,-1,50,0,12,0,1,[9216],defense,1802,0,0
10,7,1,50,0,12,0,1,[14336],attack,0,0,1
8,9,-1,50,0,12,0,1,[12288],attack,76,0,0
10,3,1,50,0,12,0,1,[14336],attack,17,0,1
3,10,-1,50,0,12,0,1,[9216],defense,1885,0,0
8,3,1,50,0,12,0,1,[10240],attack,0,0,1
4,7,-1,50,0,12,0,1,[8192],defense,209,0,0
8,6,-1,50,0,12,0,1,[12288],attack,1235,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
6,8,1,50,0,12,0,1,[8192],defense,319,0,1
4,9,1,50,0,12,0,1,[7168],defense,0,0,0
5,2,1,50,0,12,0,1,[9216],defense,178,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,4,1,50,0,12,0,1,[12288],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,918,0,0
3,10,-1,50,0,12,0,1,[10240],defense,1925,0,0
4,10,-1,50,0,12,0,1,[6144],defense,212,0,0
8,2,1,50,0,12,0,1,[8192],defense,65,0,1
3,5,-1,50,0,12,0,1,[7168],defense,136,0,0
4,6,-1,50,0,12,0,1,[7168],defense,1687,0,0
9,8,1,50,0,12,0,1,[9216],attack,42,0,1
9,2,1,50,0,12,0,1,[13312],attack,48,0,1
3,8,-1,50,0,12,0,1,[7168],defense,361,0,0
4,3,-1,50,0,12,0,1,[7168],defense,832,0,0
2,7,-1,50,0,12,0,1,[6144],defense,12,0,0
3,6,-1,50,0,12,0,1,[7168],defense,531,0,0
2,6,-1,50,0,12,0,1,[7168],defense,630,0,0
3,8,-1,50,0,12,0,1,[10240],attack,1476,0,0
4,7,-1,50,0,12,0,1,[6144],defense,290,0,0
9,3,1,50,0,12,0,1,[14336],attack,44,0,1
8,10,-1,50,0,12,0,1,[12288],attack,289,0,0
4,1,1,50,0,12,0,1,[8192],attack,0,0,1
3,7,-1,50,0,12,0,1,[6144],defense,1040,0,0
4,2,1,50,0,12,0,1,[9216],defense,240,0,1
3,8,-1,50,0,12,0,1,[7168],defense,259,0,0
2,7,-1,50,0,12,0,1,[5120],defense,1726,0,0
9,3,1,50,0,12,0,1,[14336],attack,33,0,1
9,8,1,50,0,12,0,1,[13312],attack,227,0,1
8,2,1,50,0,12,0,1,[12288],attack,105,0,1
9,2,1,50,0,12,0,1,[13312],attack,97,0,1
5,5,1,50,0,12,0,1,[7168],defense,861,0,1
4,9,1,50,0,12,0,1,[7168],attack,109,0,1
3,8,-1,50,0,12,0,1,[7168],defense,932,0,0
7,4,-1,50,0,12,0,1,[12288],attack,124,0,0
5,9,1,50,0,12,0,1,[9216],defense,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
10,2,1,50,0,12,0,1,[10240],attack,0,0,1
3,7,1,50,0,12,0,1,[7168],defense,60,0,1
2,6,-1,50,0,12,0,1,[7168],defense,1193,0,0
4,5,1,50,0,12,0,1,[9216],defense,0,0,1
5,4,-1,50,0,12,0,1,[12288],attack,390,0,0
4,9,-1,50,0,12,0,1,[7168],defense,55,0,0
5,8,-1,50,0,12,0,1,[7168],defense,1506,0,0
2,5,-1,50,0,12,0,1,[6144],defense,1240,0,0
2,7,-1,50,0,12,0,1,[6144],defense,197,0,0
10,9,1,50,0,12,0,1,[13312],attack,26,0,1
8,10,-1,50,0,12,0,1,[12288],attack,129,0,0
8,8,-1,50,0,12,0,1,[10240],attack,901,0,0
5,1,1,50,0,12,0,1,[14336],attack,0,0,1
2,5,-1,50,0,12,0,1,[7168],defense,474,0,0
10,3,1,50,0,12,0,1,[14336],attack,17,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
2,5,-1,50,0,12,0,1,[8192],defense,439,0,0
7,7,1,50,0,12,0,1,[11264],attack,5,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,9,-1,50,0,12,0,1,[7168],defense,123,0,0
10,1,1,50,0,12,0,1,[8192],attack,0,0,1
3,3,-1,50,0,12,0,1,[6144],defense,1597,0,0
10,3,1,50,0,12,0,1,[10240],attack,0,0,1
9,4,1,50,0,12,0,1,[14336],attack,70,0,1
4,9,-1,50,0,12,0,1,[7168],defense,271,0,1
8,9,-1,50,0,12,0,1,[12288],attack,0,0,0
4,5,1,50,0,12,0,1,[8192],defense,185,0,1
9,10,-1,50,0,12,0,1,[12288],attack,0,0,0
2,5,-1,50,0,12,0,1,[7168],defense,145,0,0
5,6,-1,50,0,12,0,1,[8192],defense,203,0,0
8,4,1,50,0,12,0,1,[10240],attack,1184,0,1
8,4,1,50,0,12,0,1,[14336],attack,13,0,1
3,4,-1,50,0,12,0,1,[9216],defense,1454,0,0
9,1,1,50,0,12,0,1,[10240],attack,1304,0,1
8,10,-1,50,0,12,0,1,[12288],attack,1099,0,0
8,4,1,50,0,12,0,1,[10240],attack,0,0,1
4,2,1,50,0,12,0,1,[12288],attack,1072,0,1
8,2,1,50,0,12,0,1,[11264],attack,55,0,1
8,10,-1,50,0,12,0,1,[12288],attack,1203,0,0
8,7,-1,50,0,12,0,1,[12288],attack,22,0,0
6,1,1,50,0,12,0,1,[9216],defense,0,0,1
4,7,-1,50,0,12,0,1,[6144],defense,165,0,0
4,10,-1,50,0,12,0,1,[8192],defense,1421,0,0
9,3,1,50,0,12,0,1,[12288],attack,48,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1535,0,0
8,7,-1,50,0,12,0,1,[9216],attack,182,0,0
8,10,-1,50,0,12,0,1,[9216],defense,228,0,0
9,2,1,50,0,12,0,1,[14336],attack,26,0,1
8,10,-1,50,0,12,0,1,[12288],attack,197,0,0
8,8,1,50,0,12,0,1,[13312],attack,0,0,1
9,1,1,50,0,12,0,1,[11264],attack,0,0,1
8,5,-1,50,0,12,0,1,[13312],attack,170,0,0
8,10,-1,50,0,12,0,1,[13312],defense,28,0,0
6,7,-1,50,0,12,0,1,[10240],attack,501,0,0
3,7,-1,50,0,12,0,1,[10240],defense,1238,0,0
3,10,-1,50,0,12,0,1,[9216],defense,2448,0,0
4,3,1,50,0,12,0,1,[10240],defense,255,0,1
3,1,-1,50,0,12,0,1,[8192],defense,178,0,0
3,7,-1,50,0,12,0,1,[7168],defense,257,0,0
3,7,-1,50,0,12,0,1,[8192],defense,279,0,0
4,4,1,50,0,12,0,1,[9216],attack,0,0,1
2,7,-1,50,0,12,0,1,[5120],attack,649,0,0
4,5,-1,50,0,12,0,1,[10240],attack,453,0,0
8,8,-1,50,0,12,0,1,[12288],attack,1295,0,0
7,10,-1,50,0,12,0,1,[11264],attack,139,0,0
2,8,-1,50,0,12,0,1,[7168],defense,81,0,0
10,8,1,50,0,12,0,1,[13312],attack,0,0,1
8,8,-1,50,0,12,0,1,[11264],attack,1691,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1805,0,0
3,6,-1,50,0,12,0,1,[7168],defense,881,0,0
9,5,1,50,0,12,0,1,[14336],attack,29,0,1
8,7,1,50,0,12,0,1,[9216],defense,150,0,1
4,5,-1,50,0,12,0,1,[7168],attack,1129,0,0
10,3,1,50,0,12,0,1,[14336],attack,2,0,1
3,4,-1,50,0,12,0,1,[6144],defense,161,0,0
10,4,1,50,0,12,0,1,[14336],attack,137,0,1
2,5,-1,50,0,12,0,1,[5120],defense,1622,0,0
9,5,1,50,0,12,0,1,[12288],attack,109,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,147,0,1
2,10,-1,50,0,12,0,1,[5120],defense,2327,0,0
3,2,1,50,0,12,0,1,[12288],attack,0,0,1
9,3,1,50,0,12,0,1,[9216],defense,228,0,1
3,9,-1,50,0,12,0,1,[7168],attack,126,0,0
2,8,-1,50,0,12,0,1,[5120],defense,396,0,0
5,9,1,50,0,12,0,1,[7168],attack,803,0,0
8,4,-1,50,0,12,0,1,[12288],attack,916,0,0
4,4,1,50,0,12,0,1,[8192],defense,0,0,1
2,9,-1,50,0,12,0,1,[7168],defense,40,0,0
4,7,-1,50,0,12,0,1,[7168],defense,176,0,0
4,7,-1,50,0,12,0,1,[7168],defense,18,0,0
9,2,1,50,0,12,0,1,[13312],attack,93,0,1
2,10,-1,50,0,12,0,1,[5120],defense,392,0,0
2,8,-1,50,0,12,0,1,[10240],attack,1482,0,0
6,5,1,50,0,12,0,1,[13312],attack,0,0,1
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
8,4,-1,50,0,12,0,1,[12288],attack,1377,0,0
7,10,-1,50,0,12,0,1,[5120],attack,1300,0,0
3,5,-1,50,0,12,0,1,[7168],defense,238,0,0
5,1,1,50,0,12,0,1,[13312],attack,0,0,1
6,7,-1,50,0,12,0,1,[6144],attack,124,0,0
1,10,-1,50,0,12,0,1,[5120],defense,845,0,0
9,10,-1,50,0,12,0,1,[13312],attack,174,0,0
2,7,-1,50,0,12,0,1,[7168],defense,436,0,0
4,7,-1,50,0,12,0,1,[9216],defense,1347,0,0
9,5,1,50,0,12,0,1,[14336],attack,17,0,1
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
1,5,-1,50,0,12,0,1,[5120],defense,62,0,0
3,7,-1,50,0,12,0,1,[8192],defense,1643,0,0
7,8,1,50,0,12,0,1,[11264],attack,31,0,1
8,8,-1,50,0,12,0,1,[12288],attack,1720,0,0
3,6,-1,50,0,12,0,1,[6144],defense,788,0,0
9,8,-1,50,0,12,0,1,[12288],attack,1328,0,0
4,8,-1,50,0,12,0,1,[7168],defense,189,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
10,2,1,50,0,12,0,1,[12288],attack,0,0,1
2,9,-1,50,0,12,0,1,[7168],defense,25,0,0
4,2,1,50,0,12,0,1,[8192],defense,0,0,1
3,8,-1,50,0,12,0,1,[9216],defense,141,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
6,4,1,50,0,12,0,1,[11264],attack,0,0,1
8,2,1,50,0,12,0,1,[13312],attack,0,0,1
8,1,-1,50,0,12,0,1,[10240],attack,1753,0,1
3,7,-1,50,0,12,0,1,[6144],defense,1222,0,0
3,6,-1,50,0,12,0,1,[7168],defense,379,0,0
4,3,1,50,0,12,0,1,[10240],defense,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,144,0,0
4,10,-1,50,0,12,0,1,[8192],defense,1628,0,0
3,4,1,50,0,12,0,1,[10240],attack,1108,0,1
8,9,-1,50,0,12,0,1,[13312],attack,50,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,5,-1,50,0,12,0,1,[9216],attack,207,0,0
4,3,1,50,0,12,0,1,[9216],defense,13,0,1
1,9,-1,50,0,12,0,1,[7168],defense,1145,0,0
8,8,1,50,0,12,0,1,[13312],attack,70,0,1
3,7,-1,50,0,12,0,1,[6144],defense,1495,0,0
9,10,1,50,0,12,0,1,[12288],defense,155,0,1
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
8,7,1,50,0,12,0,1,[11264],attack,95,0,1
2,8,-1,50,0,12,0,1,[6144],defense,2448,0,0
2,8,-1,50,0,12,0,1,[7168],defense,2272,0,0
9,7,-1,50,0,12,0,1,[10240],attack,817,0,0
6,5,1,50,0,12,0,1,[8192],defense,0,0,1
9,4,1,50,0,12,0,1,[13312],attack,116,0,1
5,2,1,50,0,12,0,1,[9216],defense,608,0,1
7,3,1,50,0,12,0,1,[9216],defense,0,0,1
1,8,-1,50,0,12,0,1,[5120],defense,322,0,0
3,1,-1,50,0,12,0,1,[8192],defense,1432,0,0
9,1,1,50,0,12,0,1,[14336],attack,0,0,1
8,10,-1,50,0,12,0,1,[11264],attack,346,0,0
3,6,-1,50,0,12,0,1,[6144],defense,1951,0,0
3,2,1,50,0,12,0,1,[8192],defense,1,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1918,0,0
8,9,1,50,0,12,0,1,[12288],attack,22,0,1
8,4,1,50,0,12,0,1,[12288],attack,563,0,1
8,9,-1,50,0,12,0,1,[12288],attack,8,0,1
5,2,-1,50,0,12,0,1,[8192],defense,213,0,0
1,7,-1,50,0,12,0,1,[5120],defense,295,0,0
10,3,1,50,0,12,0,1,[14336],attack,71,0,1
5,10,-1,50,0,12,0,1,[8192],defense,428,0,0
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
4,10,-1,50,0,12,0,1,[8192],defense,204,0,0
3,5,-1,50,0,12,0,1,[7168],defense,1136,0,0
9,10,-1,50,0,12,0,1,[12288],attack,213,0,0
3,4,1,50,0,12,0,1,[9216],defense,43,0,1
7,2,1,50,0,12,0,1,[12288],attack,23,0,1
4,10,-1,50,0,12,0,1,[9216],defense,311,0,0
3,3,-1,50,0,12,0,1,[7168],defense,1476,0,0
2,6,-1,50,0,12,0,1,[7168],defense,1216,0,0
7,4,-1,50,0,12,0,1,[11264],attack,539,0,0
3,8,-1,50,0,12,0,1,[7168],defense,302,0,0
9,2,1,50,0,12,0,1,[10240],attack,671,0,1
5,1,1,50,0,12,0,1,[9216],defense,67,0,1
2,8,-1,50,0,12,0,1,[6144],defense,524,0,0
3,6,-1,50,0,12,0,1,[7168],defense,468,0,0
7,7,1,50,0,12,0,1,[12288],attack,0,0,1
8,7,-1,50,0,12,0,1,[10240],attack,1154,0,0
9,9,1,50,0,12,0,1,[12288],attack,65,0,1
2,10,-1,50,0,12,0,1,[5120],attack,1591,0,0
3,2,1,50,0,12,0,1,[8192],defense,60,0,0
8,1,1,50,0,12,0,1,[11264],attack,0,0,1
3,10,-1,50,0,12,0,1,[12288],attack,994,0,0
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
2,5,-1,50,0,12,0,1,[5120],defense,1944,0,0
4,3,1,50,0,12,0,1,[7168],defense,1099,0,1
9,4,1,50,0,12,0,1,[14336],attack,14,0,1
7,8,-1,50,0,12,0,1,[13312],attack,1995,0,0
1,4,-1,50,0,12,0,1,[5120],defense,156,0,0
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
4,6,-1,50,0,12,0,1,[7168],defense,1459,0,0
6,5,1,50,0,12,0,1,[9216],defense,363,0,1
5,1,1,50,0,12,0,1,[8192],defense,0,0,1
5,7,-1,50,0,12,0,1,[10240],attack,789,0,0
3,10,-1,50,0,12,0,1,[8192],defense,372,0,0
7,7,1,50,0,12,0,1,[11264],attack,41,0,1
8,10,-1,50,0,12,0,1,[13312],attack,1614,0,0
8,7,1,50,0,12,0,1,[14336],attack,13,0,1
8,2,1,50,0,12,0,1,[13312],attack,122,0,1
2,9,-1,50,0,12,0,1,[7168],defense,140,0,0
7,4,-1,50,0,12,0,1,[10240],attack,814,0,0
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
1,5,-1,50,0,12,0,1,[5120],defense,445,0,0
1,7,-1,50,0,12,0,1,[5120],defense,322,0,0
7,10,-1,50,0,12,0,1,[12288],attack,122,0,0
1,9,-1,50,0,12,0,1,[5120],defense,986,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1397,0,0
3,6,-1,50,0,12,0,1,[7168],defense,728,0,0
4,6,-1,50,0,12,0,1,[8192],defense,1325,0,0
8,7,1,50,0,12,0,1,[10240],attack,25,0,1
7,10,-1,50,0,12,0,1,[10240],attack,1067,0,0
4,3,1,50,0,12,0,1,[5120],defense,143,0,1
9,3,-1,50,0,12,0,1,[12288],attack,1007,0,0
3,5,-1,50,0,12,0,1,[7168],defense,890,0,0
6,7,1,50,0,12,0,1,[11264],attack,102,0,1
1,8,-1,50,0,12,0,1,[7168],defense,188,0,0
4,6,-1,50,0,12,0,1,[8192],defense,1150,0,0
6,5,1,50,0,12,0,1,[9216],defense,0,0,1
5,10,-1,50,0,12,0,1,[9216],defense,418,0,0
4,5,-1,50,0,12,0,1,[7168],defense,1597,0,0
2,10,-1,50,0,12,0,1,[6144],defense,312,0,0
9,4,1,50,0,12,0,1,[12288],attack,0,0,1
4,8,-1,50,0,12,0,1,[7168],defense,1451,0,0
1,5,-1,50,0,12,0,1,[5120],defense,194,0,0
2,6,-1,50,0,12,0,1,[7168],defense,1063,0,0
2,8,-1,50,0,12,0,1,[7168],defense,0,0,0
9,10,-1,50,0,12,0,1,[11264],attack,41,0,0
2,7,-1,50,0,12,0,1,[6144],defense,59,0,0
6,10,-1,50,0,12,0,1,[9216],defense,352,0,0
4,1,1,50,0,12,0,1,[8192],defense,0,0,1
